  "
http://guangzhou.cncn.com/jingdian/guangzhourenweimiao//profile,1,,4,P-7,
http://guangzhou.cncn.com/jingdian/guangzhounongminyundongjiangxisuojiuzhi//profile,1,,4,P-10,
http://guangzhou.cncn.com/jingdian/guangzhoudongwuyuan//profile,1,,4,P-13,
http://guangzhou.cncn.com/jingdian/guangdongfanyuxuegong//profile,1,,4,P-9,"
    暂无信息
        
					
					　位于中山四路，即毛泽东同志主办农民运动讲习所旧址。    这里清代以前为番禺县县学和祭祀孔子的文庙(在承宣街，位今北京路之东，属番禺县管辖)。明洪武三年(1370年)，由知县毛忠、训导李昕始建。    现在的格局形成于清乾隆十二年(1747年)。道光十五年重建。原学宫阔三路，深五进。现左右两路除尚存明伦堂、光霁堂外，大部分建筑已毁坏。中路现存棂星门、泮池拱桥、大成门、大成殿、崇圣殿及东西廊庑。占地5425平方米。主体建筑大成殿规模较大，面阔五间24.72米，进深14.22米，高12.62米。单檐歇山顶，黄琉璃瓦，抬梁式木结构。    由于毛泽东同志于1926年在此举办农民运动讲习班，1953年这里被辟为农讲所旧址纪念馆，并被列为国家级重点文物保护单位。 　　番禺学宫与德庆学宫、揭阳学宫一道，同为广东三大学宫。  1、交通：乘1、25、86、101、102、107、222、242、263路公共汽车在大东门站下车，或乘地铁1号线在农讲所站下车可达。 2、门票：普通2元，团体（10人以上）票1.5元，凭爱国主义教育卡免票。 3、开放时间：星期一、三至五上午8：15～11：30，下午14：00～17：00
				
  "
http://guangzhou.cncn.com/jingdian/shucaigongyuan//profile,1,,4,P-12,"
    电话咨询
            广州蔬菜公园位于广州市白云区嘉禾街前800米，这个集生产、科普、游玩、品尝为一体的蔬菜文化博览园，便能看到硕大瓜果或是挂在藤蔓上，或是散在田地里，让人回归到纯朴的大自然，从心底涌起一种品尝最新鲜蔬果的渴望在这个被蔬菜包围的公园里体现着自然的绿色之美，闪耀着现代高科技农业的灿烂光辉。园内建有二十多处景点和十余种娱乐项目，具有较强的观赏性、参与性、娱乐性、趣味性。在公园综合活动区内，分别有“观赏展示区”和“采摘游乐区”，在宽敞明亮的智能温室、在巨大的绿色长廊、在高空和田野发展种植业所创造的无比神奇，放眼四处，琳琅满目，形态各异的瓜果有的像葫芦，有的像苦瓜，有的像雪梨，有的似曲颈的天鹅、有的似飞碟、有的像成熟的桔子。蔬菜公园其实最适合一家大小游玩，孩子们可以在田野中撒欢儿玩耍，可以观察作物生长、可以与家长一同品味田间耕作的乐趣与艰辛。
  "
http://guangzhou.cncn.com/jingdian/furongzhang//profile,1,,4,P-11,"
    电话咨询
            　位于花都市新华镇以北18千米的芙蓉镇，距广州47千米。旅游区面积22平方千米。这是一个以山、林、湖、泉景观取胜，具有优美的自然景色和神话传说的，人文古迹众多的旅游胜地。 　　芙蓉嶂亦名芙蓉山，海拔360米，重峦叠嶂，方圆数十里，山上石头均表面烟墨色呈芙蓉花形状，故称芙蓉山。 　　芙蓉嶂风光秀美。山上名胜古迹荟萃，林木郁郁葱葱，山南有花都古八景之首的西山瀑布，落差90米。瀑布下面是能万人同时游泳的人工泳池，占地3.3万平方米。池旁是芙蓉嶂水库，水面面积2.2平方千米，水深24米，蓄水1737万立方米，可灌溉农田1300多公顷。1987年花都政府决定在芙蓉嶂旅游区内开发旅游度假村。村中的福船岗是北回归线经过之处，树木覆盖率89%，空气清新宜人，有鲤鱼岗、狮山、象山等景点及烧烤区、垂钓区、温泉区、果园等。 　　旅游区内三个半岛还将兴建三个度假村：湖滨半岛以西欧风情为特色；龙臂旅游度假村建成有中国民俗风情特色；半岛度假村则以热带太平洋岛国建筑为主。 交通：广州汽车客运站――芙蓉嶂，票价13元
  "
http://guangzhou.cncn.com/jingdian/maofengjiulongjian//profile,1,,4,P-10,"
    电话咨询
            九龙涧生态旅游区位于帽峰山北侧，距森林公园不到1公里，以其园内有9支天然山涧、常年流水汇聚成湖而得名。园区面积100多公顷，环境清幽、鸟语花香，是广州市较大规模的花卉基地和农业生态旅游区。在帽峰九龙涧可以赏花、购花；园内四季鲜花盛开，近10公顷连栋温棚种满各种太阳花(也称非洲菊)和时令盆花，16种玫瑰争芳斗妍；麻石砌成的帽峰山古道直通帽峰古庙.
  "
http://guangzhou.cncn.com/jingdian/shawanguzhen//profile,1,,4,P-23,
http://guangzhou.cncn.com/jingdian/hexiangu//profile,1,,4,P-21,"
    电话咨询
            按照史书记载，何仙姑是增城小楼仙桂村人，在全国各地以祭祀何家姑为主的祠堂有上百个，而家庙就只有这一间。始建于明朝，最后一次重建是清咸丰八年(1858年)。既是家庙，规模不大，有些乡野的味道。整个建筑是砖石台梁式结构，三进式，一进和三进是封火山墙，第二进的四柱一间五架亭为硬山顶，正脊与垂脊均有反翘装饰。内进，可以看到何仙姑井。井台用花岗岩石凿成八角形状，上面铭刻“仙源涓涓，饮者万年”八个字。古井深达数丈，据说家庙周围方圆几里的井水都略有咸味，唯独这里的井水清澈甘洌。瓦背屋脊上有棵桃树，已有一百多年时间，人称“仙桃”。传说为麻姑献寿的仙桃。何仙姑家庙规模不大，但在增城却非常有名气，家庙有两大节庆，每逢农历三月初七仙姑诞；农历八月初八仙姑得道成仙日，庙内的香火盛极一时。
  "
http://guangzhou.cncn.com/jingdian/zhongshandaxue//profile,1,,4,P-20,
http://guangzhou.cncn.com/jingdian/guangzhoutiyuguan//profile,1,,4,P-19,"
    电话咨询
            　　广州体育馆是为""中国第九届运动会""建设的一座现代化综合性多功能体育设施，是""九运会""体操、篮球等项目的比赛地和盛大的闭幕式举办地。它是广州市新世纪的重点、标志性建筑。 广州体育馆位于新广从公路原白云苗圃地段，占地面积约24万平方米，其中体育馆占地8万平方米，体育公园占地6万平方米，运动员村占地8万平方米。广州体育馆内有主场馆、练习馆、大众活动中心、行政楼、餐厅、中央能源中心、停车场、运动员村及商业设施等，是一个以体育比赛为主，兼颐文艺表演、会议展览的多功能综合性体育建筑：自200l建或以来，已接待游客(观众除外)70多万人次，成为白云区的一个旅游热点。
  "
http://guangzhou.cncn.com/jingdian/huangdaxianci//profile,1,,4,P-18,"
    
    门票：免费；祠内从心苑随意认捐。
    开放时间：1、从心苑，上午9:00至下午4:30。
    2、其他供善信参拜的地方每日上午7：00至下午5：30。
    
    地铁观塘线黄大仙站B2或B3出口，步行约3分钟即到。
    罗湖—黄大仙：罗湖过关后乘九广东铁至九龙塘站，再转乘地铁观塘线至黄大仙站下车。
    尖沙咀—黄大仙：在尖沙咀搭地铁到旺角站，转地铁观塘线，到黄大仙站下，全程约16分钟。        广州黄大仙祠始建于清代己亥年(1899),1910年代遭受战乱破坏,但从遗迹可见,如石刻对联、浮雕石柱、匾额、门饰、石狮等,装饰以精致雕刻。 1915年主持人梁仁庵道长携黄大仙的画像、灵签和药签到香港,于1921年建成香港黄大仙祠,因而深受海内外华人信仰和祀奉。 广州黄大仙祠于1997年11月9日由广州嘉游旅游景区开发有限公司投资正式动土复建,并于1999年2月6日开放给公众参观。至今已接待超过数百万人次。祠内存有原黄大仙祠珍贵的文物,另设有黄大仙主殿、 观音殿、吕祖殿、孔圣堂、财神殿、关帝殿、斗姥殿、陈列区、岭南式园林花圃、亿年奇石、素菜馆及商场和广场等设施提供游客用膳、购物和休憩。
  "
http://guangzhou.cncn.com/jingdian/huanghuagang//profile,1,,4,P-25,
http://guangzhou.cncn.com/jingdian/zhenhailou//profile,1,,4,P-4,"
    电话咨询
            镇海楼坐落在越秀山小蟠龙冈上。该楼又名“望海楼”，因当时珠海河道甚宽，故将“望江”变为“望楼”。又因楼高5层，故又俗称“五层楼”。楼前碑廊有历代碑刻，右侧陈列有12门古炮。 明洪武十三年（1380年），永嘉侯朱亮祖扩建广州城时，把北城墙扩展到越秀山上，同时在山上修筑了一座五层楼以壮观瞻。镇海楼历史上曾五毁五建，现建筑为钢筋混凝土结构，是1928年重修时由木构架改建成。1929年成为广州市市立博物馆。1950年改名广州博物馆，分朝代陈列广州城2000多年发展的文物史料。 镇海楼是广州标志性建筑之一，广东省级文物保护单位。全楼高25米，呈长方形，阔31米，深16米。下面两层围墙用红砂岩条石砌造，三层以上为砖墙，外墙逐层收减，有复檐5层，绿琉璃瓦覆盖，饰有石湾彩釉鳌鱼花脊，朱墙绿瓦，巍峨壮观，被誉为“岭南第一胜览”。 镇海楼顶层正面高悬“镇海楼”横匾。镇海楼两侧对联：“千万劫，危楼尚存，问谁摘斗摩霄，目空今古；五百年，故侯安在，使我倚栏看剑，泪洒英雄！”。 镇海楼气宇非凡，古今曾以“镇海层楼”、“越秀远眺”和“越秀层楼”先后列为“羊城八景”之一。 交通：5、6、10、21、24、33、58、63、101、122、127路公交车越秀公园站下。 门票：10元（70岁以上老人免票，1.2米以下儿童半票） 开放时间：9：00-17：00
  "
http://guangzhou.cncn.com/jingdian/guangzhouzhixingyoulunyouxiangongsi//profile,1,,4,P-3,"
    暂无信息
        
					
					广州之星游轮有限公司是一家专业经营珠江水上旅游的公司，是中国第一家中外合作的水上旅游公司。公司游船规模强大，旗下拥有豪华游轮、欧式豪华游艇等十几艘游船。它们分别是：信息时报号、广东电台号、珠水明珠号、花城明珠号、珠江明珠号、翡翠号、天字一号、天字二号、天字三号、银鸥游艇及白鸥游艇。　　公司拥有一流的星级服务水准，曾先后多次接待了多位国家主要领导人和外国国宾，是广州省政府和市政府接待国家领导及重要外宾的指定接待单位。　　公司秉承以提供最优质的珠江游服务为企业经营目标，先后于2003年10月获得中鉴认证有限责任公司(原广东质量体系认证中心)的ISO9001标准的认证、2004年2月获得OHSAS18001标准的认证和2004年12月ISO14001标准的认证，是全国第一家取得质量、环境和职业健康安全三个国际标准认证的水上客运企业。
				
  "
http://guangzhou.cncn.com/jingdian/nanfangjuyuan//profile,1,,4,P-2,
http://guangzhou.cncn.com/jingdian/guangzhoushijiulujunjiangshilingyuan//profile,1,,4,P-1,
http://guangzhou.cncn.com/jingdian/xiangjiangyeshengdongwushijie//profile,1,,4,P-22,
http://guangzhou.cncn.com/jingdian/shimenguojiasenlingongyuan//profile,1,,4,P-4,"
    40元
         可从广州市汽车站乘坐601、天河东圃汽车站乘坐602、或从广园、海珠、天河、罗冲围、窖口、芳村等客运站乘车抵达从化街口，然后转乘从化至大岭山林场的巴士，在石门国家森林公园下车。    
    园内四季景色迷人，鸟语花香。春日：百花竟艳，满山锦绣；夏日：飞瀑飘飘、银光四射；秋冬：漫山红叶，如诗如画；冬日：石门香雪、北国风光，令人陶醉。
    石门国家森林公园位于广东从化市东北部，园内峰山叠翠、云涛波，峡谷千姿、幽谷百态、石灶天池，绿水青山相映生辉；巍峨石门，相思古椿形影相随。
  "
http://guangzhou.cncn.com/jingdian/puzhouhuayuan//profile,1,,4,P-3,"
    暂无信息
        地铁四号线到黄阁站下车转乘361A、361B公交车到天后宫站下车。    
    主要景点有：水石园、棕榈园、科普园、地花园、荫生园、月季园、水乡一条街和啤酒屋。
    蒲洲花园位于南沙新城东南部，南靠大角山，北倚蒲洲山。    全园分东、西两大区，东区引轴线连通蒲洲、大角两山之景点；西区高低起伏，园道回环曲折，融合东方园林之精华，两区以湖面自然过渡，浑然一体。
  "
http://guangzhou.cncn.com/jingdian/nanlingta//profile,1,,4,P-1,"
    暂无信息
         地铁四号线到黄阁站下车转乘361A、361B公交车到天后宫站下车。    
    南岭塔处于南沙天后宫的最后方，是为纪念海上女神林默而建，塔高45米、共8层。之所以是8层（双数），与其他塔为单数不同，是因为民间传说中有一条不成文的规定：男神仙的代码是单数，女神仙的代码是双数。因此天后宫里，无论是台阶、瓦楞还是对联（上联或下联）字数，都是呈双数的。
  "
http://guangzhou.cncn.com/jingdian/panguwanglvyouqu//profile,1,,4,P-2,"
    暂无信息
        
    这里著名的景点有：半山亭、盘古卧石、龙口泉、石坪、“盘古烟霞”等。
    盘古王旅游区坐落于花都狮岭镇振兴村的盘古王山麓。盘古王山传说是由盘古王变成的盘古王庙又叫盘古神坛，是广东一处著名的游览、登高胜地。而盘古王开天辟地故事在民间广为流传。    清嘉庆十四年（1809年）这里建成的盘古皇庙，位于盘古皇山的山脚。现存的神坛则是清光绪二十七年（1901年）重建的，是广东著名的文化艺术古迹之一。    每年农历8月20日的盘古诞辰和农历9月初9的重阳节，是盘古皇山最热闹的日子。
  "
http://guangzhou.cncn.com/jingdian/fandouleyuan//profile,1,,4,P-9,"
    90元
            　　番禺森美反斗乐园坐落在广珠快速公路的番禺区南村镇迎宾路旁,距广州市区不到10公里。从深圳、珠海等珠三角城市到森美乐园也极其方便,香港每天有巴士直达乐园往返。乐园占地面积近40 万平方米,融合现代科技、现代娱乐及奇异的外域风情,形成集游乐、观光、购物、餐饮、休闲度假于一体的旅游景区。 　　森美反斗乐园充满奇幻色彩,动感迷人。从外型装饰设计到园内布局,以及众多的游乐项目,其构思别出心裁,意识超前。让游客感受到奇幻、刺激、好玩。丰富多彩的游艺项目,参与性强,老少皆宜,令游客充分投入其中,乐而忘返。乐园内水陆游乐各具特色：如“海盗世界”,是一个几千平方米的大型室内水上探险游乐区,它以场面逼真,运用声、光、电及各种形态影像人物造型。 让游客在紧张刺激的水上探险之余体味到乐趣。而“猛鬼街”则以各种电子影像造型,游人在怪异的音乐和明灭不定的灯光烘托下,“机关”不时冒出一些怪异人形。把人们带进一个超现实的迷离境界,“恐龙公园”里栩栩如生的机械恐龙,令游客回复到原始世界去。 反斗乐园里的各项游艺都会使人感到乐趣无穷：“阿拉丁飞毡”、“时光水道”、“动感电影”、“宇宙飞车”、“太空飞旋”、“迷你过山车”、 “四驱越野车”、“方程式赛车”、“八爪鱼”、“海盗船”、“的土高碰碰车”、“森美列车”、等等都令游客玩得尽兴。乐园还有为策骑爱好者而设的马术俱乐部。休闲项目有钓鱼、高尔夫球练习场、情侣单车、绿岛烧烤、儿童天地、有奖嘉年华以及水上活动中心等等。 营业时间：08:30-18:30
  "
http://guangzhou.cncn.com/jingdian/dafengmen//profile,1,,4,P-8,"
    电话咨询
            大丰门风景区位于增城白水寨风景名胜区内，像一块碧绿的翡翠镶嵌在白水仙瀑景区与南昆山景区之间，北回归线穿越其中，面积达38平方公里。这里遍布奇峰秀水、峡谷激流、森林湖泊、冰臼奇石、瀑布深潭、天梯云雾、温泉卧佛，集全国名山胜水的优点一身，同时又独具特色，令人叹为观止。
  "
http://guangzhou.cncn.com/jingdian/henglishengtailvyou//profile,1,,4,P-7,"
    电话咨询
            横沥镇位于珠江三角洲腹地,西南以洪奇沥为界,与中山市相邻,东北与南沙经济开发区隔水相望。传统的生态农业,丰富的自然资源,使横沥享有鱼米之乡的美称。秀丽的风景,交错的河涌,众多的湖泊,耸立的风车,蕴藏着丰富的生态旅游资源。 　　旅游度假农庄占地四千亩,它既是一个三高农业生产科研基地,又是一个具有亚热带农庄风格的集居住、度假、观光、娱乐、运动、休闲于一体的综合 走进古村落触摸活化石 2007五一？黄金周盘点 走进地下铁赏独特风景 聚焦国内知名企业 度假胜地。农庄位于义沙岛东端,下横沥水道与蕉门水道汇合处,濒临珠江口,三面环水,呈半岛形。这里视野开阔,空气清新,草木葱绿,景色迷人。坚固的石堤将肥沃的沙田与河水分隔开,千米长的沙滩,水阔滩缓,平坦松软,沙粒匀细,三百多亩的天然湖,湖水清澈,水产丰富；百多亩的荷塘,碧叶翠梗,清香四溢,令人心旷神怡,流连忘返。
  "
http://guangzhou.cncn.com/jingdian/lizhiwenhuacun//profile,1,,4,P-6,"
    电话咨询
            增城荔枝文化村，全新荔枝主题游乐胜地，汇集荔枝文化、田园野趣、动感游戏于一体。村内有繁荣的荔枝盛景；清新、有趣的农家游戏；新奇至酷的动感游戏等五十多种游乐项目，新鲜好玩、寓教于乐，不但是“广州中小学生综合实践基地”，也是团体旅游、合家游玩的首选。荔枝盛景 五十余种岭南精选荔枝品种在文化村尽展风姿。一日之内便可领略岭南佳果的精髓所在。 农家欢乐 尽享田园野趣 文化村内旖旎的田园风光、有趣的农家游戏，亲亲小动物，观看奇趣的赛猪、赛狗、赛鸭表演；英姿马术训练营拥有完备的设备、游客们可以在蓝天白云下，策马飞奔，豪放潇洒。在农家种植园采摘新鲜蔬菜，在农家厨房劈柴煮饭，体验原汁原味的农家生活；或者在赋陶居、奇妙手工艺坊、儿童画廊里亲手炮制陶具，用丝袜制绢花、剪纸画、玩蜡染、画沙画，在艺术天地里发挥想象、尽情创意。 全新体验 玩转游乐天堂 增城荔枝文化村还是一个至酷至激的游乐天堂，汇集三十多种新、奇、特大型机动游戏、荟萃最精彩的艺术表演、收藏最疯狂的尖叫与最多的欢乐。飞、翻、摇、旋、追，超级刺激游戏，365天全情奉献！
  "
http://guangzhou.cncn.com/jingdian/yuntaihuayuan//profile,1,,4,P-17,"
    
    门票：平日10元，节假日15元；园中园具体收费：云台花园10元，摩星岭5元，广州碑林5元，桃花涧3元。小童半价。
    开放时间：8:10-19:00
    
    公交175、179、199、218、223路都可到达。        　广州云台花园坐落于风景秀丽的白云山入口处，南临广园路，东接白云索道，因背依白云山的云台岭及园中的中外四季名贵花卉而得名。1995年9月建成开放，是白云山风景区最新景点之一。？？ ？？？？云台大花园的构造颇具艺术特色，集东西方建筑艺术于一身，融古今文化于一体，显现出别具一格的园林风格。花园的整体布局是以正对着大门的宽大台阶为轴心展开的，中间则是特制玻璃铺砌而成的。玻璃底下，安装着各色彩灯，玻璃台阶上端是一泊小湖，湖底又有环形灯饰，取名滟湖。到了夜晚，被灯光染得五彩缤纷的湖水，沿着玻璃台阶缓缓流下，置换成七彩的河，流光溢彩，如梦如幻。 　　花园的整体布局是以正对着大门的宽大台阶为轴心展开的，台阶分为三部分，左右两边是对称的大理石阶梯，中间则是特制玻璃铺砌而成的。玻璃底下，安装着各色彩灯，玻璃台阶上端是一泊小湖，湖底又有环形灯饰，取名滟湖。 　　云台花园是我国最大园林式花园，被称为""花城明珠""。她座落在白云山风景名胜区南面的三台岭内，总面积12公顷，毗邻24路车总站，南临广源路，东倚白云索道。云台花园是一以花木、绿化为主，四季百花吐艳、观赏性极强的新式花园。花园自1995年国庆正式开放在来，高标准、高品位、高质量的管理，把花园办成广州市面向全国、面向世界的重要窗口，吸引了海内外无数的游人，得到了社会各界的好评。 1、交通：24、179、199、540路公交车，白云索道站下。 2、门票：平日10元，节假日15元 3、开放时间：8:10-19:00
  "
http://guangzhou.cncn.com/jingdian/tianhu//profile,1,,4,P-16,"
    电话咨询
            　　从化天湖旅游区在流溪河西岸,还有天湖浏览区,它以山林、湖水、瀑布和山珍野味而著称。 　　天湖是一个人工湖,建于1972年,由于它建在""万丈飞瀑泻漏天""的瀑布之巅,故名""天湖""。天湖旅游区内建有20多幢大小别墅,建筑面积6万平方米,极富民族特点。 　　西边4千米处,是著名的温泉瀑布区。这里有三道瀑布：香粉瀑、飞虹瀑和百丈飞涛瀑。温泉风景区著名的景观还有：温泉锦绿, 走进古村落触摸活化石 2007五一？黄金周播报 徒步生活走出一片蓝天 聚焦国内知名企业 兰花清幽,天湖秀色,南天娱乐城。
  "
http://guangzhou.cncn.com/jingdian/huanglonghu//profile,1,,4,P-14,"
    电话咨询
            广东黄龙湖森林公园位於广州从化东北部，距广州市区约100公里。从广州市乘车出发，沿广从一级公路北上，经街口、温泉、良口，转入6公里的湖区旅游路便可抵达，交通方便。 黄龙湖为岭南奇景。湖水晶莹碧透，湖面狭长曲折，蜿蜒於崇山之间，长达数十公里，宛若游龙，泛舟探源，常有“山穷水尽疑无路，柳暗花明又一村”之感。湖四周山峦起伏，悬岩飞瀑，奇峰怪石，林茂竹翠，小桥流水，鸟语花香。经久不衰的“黄龙传说”和“佛公崇拜”，更增添了这方山水的神灵色彩。相传此地会有一笃信天帝的青年，以心诚感动上天派黄龙送其修炼成仙。而西方弥勒大佛曾驻足的佛公岭，至今仍有每求必应的灵气，香火颇盛。黄龙湖实为广州大都市近郊不可多得的桃源仙境。近年来，海内外各方人士慕名前来参观旅游者络绎不绝。原广东省省长朱森林兴致勃勃游览了黄龙湖欣然为“龙晖亭”题名。原广州市市长黎子流更是为黄龙湖美景所陶醉，即兴挥毫：“一龙带水藏飞瀑，两岸林海景迷人”。 黄龙湖不但景色美，而且是一个资源宝库。典型南亚热带湖区气候，冬暖夏凉。4000多公顷森林粗壮郁葱，同时还是华南地区最大的优质杨梅产地，每年5月，各地游客纷纷到此品尝肉厚味美的杨梅。各种奇花异草、珍贵中草药资源尚待开发。无数的飞禽走兽犹如野生动物园，其中有国家保护动物水鹿、穿山甲、白鹇等。 黄龙湖森林公园建有度假山庄2座，度假别墅5栋，床位80多个，建有可供140人就餐的龙湖餐厅，配备了游船、钓鱼、网球场、健身房、桌球室、卡啦OK厅等娱乐设施。
  "
http://guangzhou.cncn.com/jingdian/aolinpike//profile,1,,4,P-12,"
    电话咨询
            　　广东奥林克体育中心位于天河东圃镇现广东省体委黄村体育训练基地内，是广东省政府为承办中国九运会而投资16.7亿元人民币兴建的现代化体育场馆。在国内首创缎带式屋顶设计。21个色彩各异的看台区像一片片花瓣，合起来一看，广州市市花――木棉花，赫然入目，更被评为羊城新八景之一，名曰“五环晨曦”。 该中心占地60多万平方米，可容80000观众目前已建成的体育设施有足球场、田径场、马术场、射箭场、棒球场、垒球场、曲棍球场及其它辅助场馆。预建的有水上活动中心、康体城及山顶公园等。体育场的设计由美国NEB与华工建筑设计研究院共同完成，是广州市标志性建筑之一。
  "
http://guangzhou.cncn.com/jingdian/baioulvyou//profile,1,,4,P-24,"
    33元--138元
            广州市客轮公司白鸥旅游分公司是广州市第一家自1961年开始专业经营珠江游业务的大型国营企业，经过几十年的发展，如今拥有天字、西堤、芳村、中大等多座旅游专用码头，并拥有豪华太空船、信息时报号、“明珠”系列豪华游轮以及白鸥、银鸥号欧式豪华游艇等十几艘游船，能满足政府接待、旅游观光、庆典活动、商务会议、水上婚礼、专线旅游、生日派对等多项需求。是广州市历史最悠久，拥有旅游码头最多、规模最大、服务最规范的珠江游公司。
  "
http://guangzhou.cncn.com/jingdian/kejiaweilongwu//profile,1,,4,P-23,"
    电话咨询
    
    1、在广州市各汽车客运站乘坐途经广汕线到增城客车，到中新镇，转乘到福和的公共汽车，转摩的到光布客家围垄屋。 
    2、自驾车：广汕公路（经长安收费站）→九龙镇→中新镇→福和→坳头村→光布客家围垄屋。        位于福和坳头岗埔村，是广州地区独一无二的围垄屋，对研究当地历史文化有重要价值，目前已被广州市列为内控文物保护单位。建于清康熙二十二年(1683)，通宽38.8米，通深36.2米，面积1454.56平方米。该围垄屋平面呈半月形，建筑在0.4-0.8米高的台基上，围垄四周外墙有1.5米高的椿墙，椿墙上建起了约30米高的泥砖墙。整座围垄屋的中间部分为二进深的祠堂。头门面阔三间，进深三间，两边有衬祠，依次分隔出明间、次间、梢间和尽间。硬山顶，瓦面，船形正脊，人字形封火山墙，檐下有两柱。天井两侧设庑，分别隔为四小室，外庑顶高大，与两前进自然屋顶融接一体，观似蝶形，仅檐下一部分成廊。二进形制与一进略同，而明间则分为前后两部分，前面设堂位拜祖，后面是厅，两边有侧门敞通前后，并又经后门出往祠堂外的鹅卵石铺砌的半月形空地上。祠堂的外边，是２３间之多的扇形环屋带。屋带以后面正中部分为最高，顶有龙船脊饰延伸向两边稍低，屋带两边均无脊饰直到环绕至祠堂正面成一大平面，转砌成锅耳封火山墙作边墙，傲然耸立。山墙与祠堂头进之间有屋顶飞跨接连，俨然一体，下辟边门。围垄屋外平地左右各有一对旗杆夹，平地前面原是一个与围垄屋同一大小的半月形池塘，富有创意。据村史记载，其家族由陈如蓝率领自兴梅焦岭迁至此地，建屋而居，前后320年有余。
  "
http://guangzhou.cncn.com/jingdian/yaochihuayudujiacun//profile,1,,4,P-22,"
    98元
        
  "
http://guangzhou.cncn.com/jingdian/waguyouleyuan//profile,1,,4,P-15,"
    电话咨询
            　欢乐佤谷游乐园记载着一个腾越了三千年历史文化的一个少数民族——佤族， 这里演译了一个新中国成立后佤族人们从原始社会末期，奴隶社会初期直接进入社会主义初级阶段的时期，体现了党和政府对少数民族的关怀，同时，佤族人们也用他们独特的歌舞歌颂了祖国的繁荣、稳定以及民族的大团结。 　　佤族是一个善良纯朴、热情奔放的民族，他们粗犷豪放的性格，造就了佤族人会说话就会唱歌，能走路就能跳舞的本性。褐皮肤、黑头发、剽牛、牛头图腾等，都充分体现出佤族的人文特征，创造了独具特色的佤族文化。 　　欢乐佤谷内的项目丰富多彩、赏心悦目，有刺激好玩的佤族防卫峡谷区、体现佤族生活文化村寨区、有叹为观止激情表演区、与游客同乐的民族风情表演区、还有流连忘返的休闲娱乐区（鱼鹰、捕鱼区、摔跤场、斗鸡场、魔巴房）等等； 晚上还有激情四射的篝火晚会，当熊熊的篝火燃烧时，一群穿着艳丽的民族服装的佤族小伙子、小姑娘便围着篝火翩翩起舞。一首《阿佤人民唱新歌》歌颂了党的政策；那欢快的节奏，优美的舞姿，展示着佤族人的豪爽；嘹亮的歌声诉说着 佤族人心中的喜悦。您可以一边欢赏佤族歌舞表演，一边烧烤、饮酒，兴到浓时，还可以与佤族兄弟姐妹们载歌载舞喝酒联欢、尽情狂欢……欢快震撼的场面让您忘却都市的烦忧、重归大自然的怀抱……
  "
http://guangzhou.cncn.com/jingdian/zhujiangyeyou//profile,1,,4,P-25,"
    39元/人呢（提供茶水）   98元/人（含船票和自助餐）每晚6：45开始，每15分钟一个航班
    7、12、35、36、57、61、80、89、101、104、125、128、131A、131B、184、188、192、194、    
  "
http://guangzhou.cncn.com/jingdian/huangpujunshi//profile,1,,4,P-20,"
    50元；9:00-17:00
    番禺线：大学城→深井村（左拐）→沿江路→黄埔军事主题园    黄埔军事主题园的前身为广州市黄埔军事博览中心（黄埔青少年军校），基于对规模的扩展和功能的提升，黄埔军事主题园于2010年9月正式筹建，选址于历史人文底蕴深厚的广州黄埔长洲岛，园区面积150亩，毗邻蜚声中外的黄埔军校旧址和辛亥革命纪念馆，主要开展军备展览、青少年军政训练、拓展培训、休闲渡假等项目，是集国防教育、爱国主义教育、特种旅游于一身的军事主题园。
    黄埔军事主题园资誉厚积，先后于1995年和2002年被广东省委评定为首批“爱国主义教育基地”、被广州市委、市政府评定为“爱国主义教育基地”和“军训定点基地”；2001年被广州市劳动保障局定为“广州市企业人力资源培训基地”；2010年被广州市委、市政府、警备区评定为“广州市国防教育基地”。
    “厚载黄埔，扬帆新航”，黄埔军事主题园厚植于黄埔长洲历史文化沃土，与时俱进，倾力打造领先泛珠三角地区的军事旅游及拓展培训目的地、青少年国防教育和学生军训基地，力争为本区域的旅游和国防教育事业作出新的贡献！
  "
http://guangzhou.cncn.com/jingdian/hexiangu//profile,1,,4,P-21,"
    电话咨询
            按照史书记载，何仙姑是增城小楼仙桂村人，在全国各地以祭祀何家姑为主的祠堂有上百个，而家庙就只有这一间。始建于明朝，最后一次重建是清咸丰八年(1858年)。既是家庙，规模不大，有些乡野的味道。整个建筑是砖石台梁式结构，三进式，一进和三进是封火山墙，第二进的四柱一间五架亭为硬山顶，正脊与垂脊均有反翘装饰。内进，可以看到何仙姑井。井台用花岗岩石凿成八角形状，上面铭刻“仙源涓涓，饮者万年”八个字。古井深达数丈，据说家庙周围方圆几里的井水都略有咸味，唯独这里的井水清澈甘洌。瓦背屋脊上有棵桃树，已有一百多年时间，人称“仙桃”。传说为麻姑献寿的仙桃。何仙姑家庙规模不大，但在增城却非常有名气，家庙有两大节庆，每逢农历三月初七仙姑诞；农历八月初八仙姑得道成仙日，庙内的香火盛极一时。
  "
http://guangzhou.cncn.com/jingdian/yuanxuandaoguan//profile,1,,4,P-13,"
    电话咨询
